"Step","swept-galaxy-5 - train_loss","swept-galaxy-5 - train_loss__MIN","swept-galaxy-5 - train_loss__MAX"
"6117","0.20039236545562744","0.20039236545562744","0.20039236545562744"
"6129","0.05339435487985611","0.05339435487985611","0.05339435487985611"
"6140","0.16523456573486328","0.16523456573486328","0.16523456573486328"
"6142","0.22380299866199493","0.22380299866199493","0.22380299866199493"
"6161","0.06252320855855942","0.06252320855855942","0.06252320855855942"
"6167","0.24853014945983887","0.24853014945983887","0.24853014945983887"
"6173","0.09276934713125229","0.09276934713125229","0.09276934713125229"
"6178","0.21837416291236877","0.21837416291236877","0.21837416291236877"
"6186","0.10692008584737778","0.10692008584737778","0.10692008584737778"
"6189","0.12104799598455429","0.12104799598455429","0.12104799598455429"
"6220","0.09077586978673935","0.09077586978673935","0.09077586978673935"
"6225","0.13349638879299164","0.13349638879299164","0.13349638879299164"
"6226","0.05614776536822319","0.05614776536822319","0.05614776536822319"
"6227","0.04489847645163536","0.04489847645163536","0.04489847645163536"
"6232","0.1122412234544754","0.1122412234544754","0.1122412234544754"
"6236","0.057289984077215195","0.057289984077215195","0.057289984077215195"
"6256","0.08518645912408829","0.08518645912408829","0.08518645912408829"
"6267","0.16907182335853577","0.16907182335853577","0.16907182335853577"
"6269","0.058041442185640335","0.058041442185640335","0.058041442185640335"
"6276","0.04342915490269661","0.04342915490269661","0.04342915490269661"
"6284","0.08728136867284775","0.08728136867284775","0.08728136867284775"
"6288","0.05073895677924156","0.05073895677924156","0.05073895677924156"
"6298","0.09370669722557068","0.09370669722557068","0.09370669722557068"
"6302","0.046895187348127365","0.046895187348127365","0.046895187348127365"
"6335","0.08918260782957077","0.08918260782957077","0.08918260782957077"
"6337","0.08648130297660828","0.08648130297660828","0.08648130297660828"
"6341","0.23651693761348724","0.23651693761348724","0.23651693761348724"
"6342","0.1979934424161911","0.1979934424161911","0.1979934424161911"
"6353","0.05126827955245972","0.05126827955245972","0.05126827955245972"
"6355","0.05722600221633911","0.05722600221633911","0.05722600221633911"
"6360","0.06503843516111374","0.06503843516111374","0.06503843516111374"
"6361","0.2297489196062088","0.2297489196062088","0.2297489196062088"
"6367","0.03475473076105118","0.03475473076105118","0.03475473076105118"
"6369","0.07297781854867935","0.07297781854867935","0.07297781854867935"
"6374","0.11051817983388901","0.11051817983388901","0.11051817983388901"
"6386","0.12324836105108261","0.12324836105108261","0.12324836105108261"
"6389","0.08613107353448868","0.08613107353448868","0.08613107353448868"
"6390","0.08417531847953796","0.08417531847953796","0.08417531847953796"
"6391","0.043209102004766464","0.043209102004766464","0.043209102004766464"
"6400","0.05191068723797798","0.05191068723797798","0.05191068723797798"
"6407","0.10815846174955368","0.10815846174955368","0.10815846174955368"
"6418","0.03712502866983414","0.03712502866983414","0.03712502866983414"
"6429","0.19893698394298553","0.19893698394298553","0.19893698394298553"
"6430","0.22190026938915253","0.22190026938915253","0.22190026938915253"
"6432","0.12874756753444672","0.12874756753444672","0.12874756753444672"
"6439","0.09696724265813828","0.09696724265813828","0.09696724265813828"
"6446","0.09508632868528366","0.09508632868528366","0.09508632868528366"
"6448","0.2451406568288803","0.2451406568288803","0.2451406568288803"
"6449","0.11010336130857468","0.11010336130857468","0.11010336130857468"
"6451","0.08631747215986252","0.08631747215986252","0.08631747215986252"
"6466","0.03628820180892944","0.03628820180892944","0.03628820180892944"
"6468","0.17176316678524017","0.17176316678524017","0.17176316678524017"
"6472","0.16262593865394592","0.16262593865394592","0.16262593865394592"
"6475","0.04695240780711174","0.04695240780711174","0.04695240780711174"
"6490","0.05991438776254654","0.05991438776254654","0.05991438776254654"
"6501","0.11930064111948013","0.11930064111948013","0.11930064111948013"
"6512","0.15327873826026917","0.15327873826026917","0.15327873826026917"
"6517","0.08602895587682724","0.08602895587682724","0.08602895587682724"
"6529","0.08885111659765244","0.08885111659765244","0.08885111659765244"
"6563","0.10809244960546494","0.10809244960546494","0.10809244960546494"
"6568","0.05230225250124931","0.05230225250124931","0.05230225250124931"
"6584","0.05474528297781944","0.05474528297781944","0.05474528297781944"
"6589","0.20641426742076874","0.20641426742076874","0.20641426742076874"
"6628","0.08202695846557617","0.08202695846557617","0.08202695846557617"
"6643","0.07074319571256638","0.07074319571256638","0.07074319571256638"
"6652","0.034056078642606735","0.034056078642606735","0.034056078642606735"
"6659","0.08997465670108795","0.08997465670108795","0.08997465670108795"
"6667","0.11147221177816391","0.11147221177816391","0.11147221177816391"
"6676","0.15200309455394745","0.15200309455394745","0.15200309455394745"
"6679","0.034627825021743774","0.034627825021743774","0.034627825021743774"
"6701","0.029417812824249268","0.029417812824249268","0.029417812824249268"
"6711","0.21685968339443207","0.21685968339443207","0.21685968339443207"
"6713","0.05213035270571709","0.05213035270571709","0.05213035270571709"
"6717","0.05521465465426445","0.05521465465426445","0.05521465465426445"
"6720","0.12170155346393585","0.12170155346393585","0.12170155346393585"
"6737","0.06501268595457077","0.06501268595457077","0.06501268595457077"
"6742","0.18415765464305878","0.18415765464305878","0.18415765464305878"
"6750","0.05087939649820328","0.05087939649820328","0.05087939649820328"
"6752","0.10917835682630539","0.10917835682630539","0.10917835682630539"
"6756","0.053042974323034286","0.053042974323034286","0.053042974323034286"
"6785","0.03490162640810013","0.03490162640810013","0.03490162640810013"
"6808","0.09133806079626083","0.09133806079626083","0.09133806079626083"
"6817","0.13780668377876282","0.13780668377876282","0.13780668377876282"
"6823","0.02906751073896885","0.02906751073896885","0.02906751073896885"
"6829","0.22923599183559418","0.22923599183559418","0.22923599183559418"
"6831","0.1128191351890564","0.1128191351890564","0.1128191351890564"
"6836","0.02978339232504368","0.02978339232504368","0.02978339232504368"
"6841","0.12714658677577972","0.12714658677577972","0.12714658677577972"
"6842","0.12181936949491501","0.12181936949491501","0.12181936949491501"
"6843","0.10799815505743027","0.10799815505743027","0.10799815505743027"
"6846","0.06085698679089546","0.06085698679089546","0.06085698679089546"
"6849","0.09573698043823242","0.09573698043823242","0.09573698043823242"
"6862","0.06595461815595627","0.06595461815595627","0.06595461815595627"
"6863","0.091438889503479","0.091438889503479","0.091438889503479"
"6882","0.1997154802083969","0.1997154802083969","0.1997154802083969"
"6890","0.05637074634432793","0.05637074634432793","0.05637074634432793"
"6896","0.14146779477596283","0.14146779477596283","0.14146779477596283"
"6897","0.22163653373718262","0.22163653373718262","0.22163653373718262"
"6911","0.08861131966114044","0.08861131966114044","0.08861131966114044"
"6924","0.07093273848295212","0.07093273848295212","0.07093273848295212"
"6928","0.2750170826911926","0.2750170826911926","0.2750170826911926"
"6933","0.1117183193564415","0.1117183193564415","0.1117183193564415"
"6947","0.10058807581663132","0.10058807581663132","0.10058807581663132"
"6949","0.14987297356128693","0.14987297356128693","0.14987297356128693"
"6962","0.0722518339753151","0.0722518339753151","0.0722518339753151"
"6991","0.19725243747234344","0.19725243747234344","0.19725243747234344"
"6995","0.15599410235881805","0.15599410235881805","0.15599410235881805"
"7018","0.1088164821267128","0.1088164821267128","0.1088164821267128"
"7019","0.005660075694322586","0.005660075694322586","0.005660075694322586"
"7022","0.07749292999505997","0.07749292999505997","0.07749292999505997"
"7025","0.05597872659564018","0.05597872659564018","0.05597872659564018"
"7026","0.12388830631971359","0.12388830631971359","0.12388830631971359"
"7036","0.0468243770301342","0.0468243770301342","0.0468243770301342"
"7047","0.07226010411977768","0.07226010411977768","0.07226010411977768"
"7057","0.055695127695798874","0.055695127695798874","0.055695127695798874"
"7062","0.08885215222835541","0.08885215222835541","0.08885215222835541"
"7074","0.1894650012254715","0.1894650012254715","0.1894650012254715"
"7076","0.18041299283504486","0.18041299283504486","0.18041299283504486"
"7102","0.09222059696912766","0.09222059696912766","0.09222059696912766"
"7105","0.0678577795624733","0.0678577795624733","0.0678577795624733"
"7110","0.20344798266887665","0.20344798266887665","0.20344798266887665"
"7111","0.23943780362606049","0.23943780362606049","0.23943780362606049"
"7114","0.0426354818046093","0.0426354818046093","0.0426354818046093"
"7132","0.08047600835561752","0.08047600835561752","0.08047600835561752"
"7135","0.08921559900045395","0.08921559900045395","0.08921559900045395"
"7142","0.04629747197031975","0.04629747197031975","0.04629747197031975"
"7166","0.051458027213811874","0.051458027213811874","0.051458027213811874"
"7174","0.28046318888664246","0.28046318888664246","0.28046318888664246"
"7180","0.022118160501122475","0.022118160501122475","0.022118160501122475"
"7201","0.09334894269704819","0.09334894269704819","0.09334894269704819"
"7203","0.026920069009065628","0.026920069009065628","0.026920069009065628"
"7211","0.11851995438337326","0.11851995438337326","0.11851995438337326"
"7219","0.05279921367764473","0.05279921367764473","0.05279921367764473"
"7222","0.16827164590358734","0.16827164590358734","0.16827164590358734"
"7224","0.15719950199127197","0.15719950199127197","0.15719950199127197"
"7227","0.058170635253190994","0.058170635253190994","0.058170635253190994"
"7235","0.13704220950603485","0.13704220950603485","0.13704220950603485"
"7237","0.14814406633377075","0.14814406633377075","0.14814406633377075"
"7247","0.16082434356212616","0.16082434356212616","0.16082434356212616"
"7248","0.166861891746521","0.166861891746521","0.166861891746521"
"7276","0.03394557908177376","0.03394557908177376","0.03394557908177376"
"7282","0.024365335702896118","0.024365335702896118","0.024365335702896118"
"7283","0.050489164888858795","0.050489164888858795","0.050489164888858795"
"7290","0.03191245347261429","0.03191245347261429","0.03191245347261429"
"7292","0.1576366424560547","0.1576366424560547","0.1576366424560547"
"7305","0.03586523234844208","0.03586523234844208","0.03586523234844208"
"7318","0.09876446425914764","0.09876446425914764","0.09876446425914764"
"7320","0.10383391380310059","0.10383391380310059","0.10383391380310059"
"7328","0.13412001729011536","0.13412001729011536","0.13412001729011536"
"7344","0.04792432114481926","0.04792432114481926","0.04792432114481926"
"7353","0.02132401429116726","0.02132401429116726","0.02132401429116726"
"7357","0.07575606554746628","0.07575606554746628","0.07575606554746628"
"7366","0.05673874542117119","0.05673874542117119","0.05673874542117119"
"7369","0.16163165867328644","0.16163165867328644","0.16163165867328644"
"7392","0.14675436913967133","0.14675436913967133","0.14675436913967133"
"7396","0.22730441391468048","0.22730441391468048","0.22730441391468048"
"7398","0.12512223422527313","0.12512223422527313","0.12512223422527313"
"7401","0.05402481555938721","0.05402481555938721","0.05402481555938721"
"7416","0.08576487749814987","0.08576487749814987","0.08576487749814987"
"7421","0.020935868844389915","0.020935868844389915","0.020935868844389915"
"7447","0.02130017802119255","0.02130017802119255","0.02130017802119255"
"7448","0.16407154500484467","0.16407154500484467","0.16407154500484467"
"7457","0.043449219316244125","0.043449219316244125","0.043449219316244125"
"7465","0.1937001496553421","0.1937001496553421","0.1937001496553421"
"7480","0.06374658644199371","0.06374658644199371","0.06374658644199371"
"7495","0.12166426330804825","0.12166426330804825","0.12166426330804825"
"7499","0.05817254260182381","0.05817254260182381","0.05817254260182381"
"7501","0.046625636518001556","0.046625636518001556","0.046625636518001556"
"7524","0.05895959213376045","0.05895959213376045","0.05895959213376045"
"7528","0.030703742057085037","0.030703742057085037","0.030703742057085037"
"7530","0.0353037565946579","0.0353037565946579","0.0353037565946579"
"7567","0.18850013613700867","0.18850013613700867","0.18850013613700867"
"7584","0.23928475379943848","0.23928475379943848","0.23928475379943848"
"7587","0.1675831526517868","0.1675831526517868","0.1675831526517868"
"7597","0.04299357160925865","0.04299357160925865","0.04299357160925865"
"7604","0.10142076015472412","0.10142076015472412","0.10142076015472412"
"7606","0.025653257966041565","0.025653257966041565","0.025653257966041565"
"7611","0.050265442579984665","0.050265442579984665","0.050265442579984665"
"7625","0.09059751033782959","0.09059751033782959","0.09059751033782959"
"7633","0.07083143293857574","0.07083143293857574","0.07083143293857574"
"7645","0.12106404453516006","0.12106404453516006","0.12106404453516006"
"7652","0.14617958664894104","0.14617958664894104","0.14617958664894104"
"7668","0.08700857311487198","0.08700857311487198","0.08700857311487198"
"7695","0.1261521428823471","0.1261521428823471","0.1261521428823471"
"7722","0.20479844510555267","0.20479844510555267","0.20479844510555267"
"7731","0.09892167896032333","0.09892167896032333","0.09892167896032333"
"7733","0.17105631530284882","0.17105631530284882","0.17105631530284882"
"7735","0.09257050603628159","0.09257050603628159","0.09257050603628159"
"7752","0.14330795407295227","0.14330795407295227","0.14330795407295227"
"7779","0.07994060963392258","0.07994060963392258","0.07994060963392258"
"7789","0.04936440661549568","0.04936440661549568","0.04936440661549568"
"7791","0.09323661774396896","0.09323661774396896","0.09323661774396896"
"7793","0.16194288432598114","0.16194288432598114","0.16194288432598114"
"7828","0.08602192252874374","0.08602192252874374","0.08602192252874374"
"7830","0.11133807897567749","0.11133807897567749","0.11133807897567749"
"7842","0.10713770240545273","0.10713770240545273","0.10713770240545273"
"7844","0.06285859644412994","0.06285859644412994","0.06285859644412994"
"7854","0.08489984273910522","0.08489984273910522","0.08489984273910522"
"7862","0.0738455280661583","0.0738455280661583","0.0738455280661583"
"7874","0.05369436368346214","0.05369436368346214","0.05369436368346214"
"7878","0.10585075616836548","0.10585075616836548","0.10585075616836548"
"7879","0.12848635017871857","0.12848635017871857","0.12848635017871857"
"7882","0.1376459151506424","0.1376459151506424","0.1376459151506424"
"7891","0.11582932621240616","0.11582932621240616","0.11582932621240616"
"7902","0.07833205908536911","0.07833205908536911","0.07833205908536911"
"7915","0.023485815152525902","0.023485815152525902","0.023485815152525902"
"7920","0.21268625557422638","0.21268625557422638","0.21268625557422638"
"7924","0.14817661046981812","0.14817661046981812","0.14817661046981812"
"7933","0.13269184529781342","0.13269184529781342","0.13269184529781342"
"7956","0.11760025471448898","0.11760025471448898","0.11760025471448898"
"7964","0.044394418597221375","0.044394418597221375","0.044394418597221375"
"7969","0.12109756469726562","0.12109756469726562","0.12109756469726562"
"7975","0.15006616711616516","0.15006616711616516","0.15006616711616516"
"7978","0.0749749094247818","0.0749749094247818","0.0749749094247818"
"7980","0.10006701201200485","0.10006701201200485","0.10006701201200485"
"7997","0.15730725228786469","0.15730725228786469","0.15730725228786469"
"8000","0.10987289249897003","0.10987289249897003","0.10987289249897003"
"8008","0.048735301941633224","0.048735301941633224","0.048735301941633224"
"8011","0.17697791755199432","0.17697791755199432","0.17697791755199432"
"8014","0.16544467210769653","0.16544467210769653","0.16544467210769653"
"8017","0.09373503178358078","0.09373503178358078","0.09373503178358078"
"8041","0.06934657692909241","0.06934657692909241","0.06934657692909241"
"8042","0.12241115421056747","0.12241115421056747","0.12241115421056747"
"8049","0.15810494124889374","0.15810494124889374","0.15810494124889374"
"8052","0.0626455768942833","0.0626455768942833","0.0626455768942833"
"8062","0.17745883762836456","0.17745883762836456","0.17745883762836456"
"8070","0.03913454711437225","0.03913454711437225","0.03913454711437225"
"8096","0.05326971039175987","0.05326971039175987","0.05326971039175987"
"8099","0.05165734887123108","0.05165734887123108","0.05165734887123108"
"8112","0.20043949782848358","0.20043949782848358","0.20043949782848358"
"8133","0.19098715484142303","0.19098715484142303","0.19098715484142303"
"8140","0.13212044537067413","0.13212044537067413","0.13212044537067413"
"8150","0.05579329654574394","0.05579329654574394","0.05579329654574394"
"8151","0.026332397013902664","0.026332397013902664","0.026332397013902664"
"8157","0.06862751394510269","0.06862751394510269","0.06862751394510269"
"8165","0.0900888666510582","0.0900888666510582","0.0900888666510582"
"8214","0.1424216777086258","0.1424216777086258","0.1424216777086258"
"8223","0.02229362726211548","0.02229362726211548","0.02229362726211548"
"8236","0.10829704254865646","0.10829704254865646","0.10829704254865646"
"8240","0.08673868328332901","0.08673868328332901","0.08673868328332901"
"8257","0.11338766664266586","0.11338766664266586","0.11338766664266586"
"8260","0.23541617393493652","0.23541617393493652","0.23541617393493652"
"8262","0.033855706453323364","0.033855706453323364","0.033855706453323364"
"8264","0.06831900030374527","0.06831900030374527","0.06831900030374527"
"8277","0.029136864468455315","0.029136864468455315","0.029136864468455315"
"8279","0.07433302700519562","0.07433302700519562","0.07433302700519562"
"8280","0.06862713396549225","0.06862713396549225","0.06862713396549225"
"8289","0.10537560284137726","0.10537560284137726","0.10537560284137726"
"8291","0.11215086281299591","0.11215086281299591","0.11215086281299591"
"8296","0.05037296935915947","0.05037296935915947","0.05037296935915947"
"8301","0.031322892755270004","0.031322892755270004","0.031322892755270004"
"8304","0.09575307369232178","0.09575307369232178","0.09575307369232178"
"8309","0.10797686874866486","0.10797686874866486","0.10797686874866486"
"8310","0.24877355992794037","0.24877355992794037","0.24877355992794037"
"8322","0.037526000291109085","0.037526000291109085","0.037526000291109085"
"8329","0.11519970744848251","0.11519970744848251","0.11519970744848251"
"8335","0.03722686320543289","0.03722686320543289","0.03722686320543289"
"8356","0.07712184637784958","0.07712184637784958","0.07712184637784958"
"8357","0.11462624371051788","0.11462624371051788","0.11462624371051788"
"8381","0.08474310487508774","0.08474310487508774","0.08474310487508774"
"8407","0.14979253709316254","0.14979253709316254","0.14979253709316254"
"8432","0.11520443111658096","0.11520443111658096","0.11520443111658096"
"8458","0.036354269832372665","0.036354269832372665","0.036354269832372665"
"8462","0.11940421909093857","0.11940421909093857","0.11940421909093857"
"8463","0.04011683538556099","0.04011683538556099","0.04011683538556099"
"8475","0.09355848282575607","0.09355848282575607","0.09355848282575607"
"8482","0.0838642343878746","0.0838642343878746","0.0838642343878746"
"8515","0.11360819637775421","0.11360819637775421","0.11360819637775421"
"8518","0.04816313832998276","0.04816313832998276","0.04816313832998276"
"8535","0.041807904839515686","0.041807904839515686","0.041807904839515686"
"8542","0.06520086526870728","0.06520086526870728","0.06520086526870728"
"8550","0.12955565750598907","0.12955565750598907","0.12955565750598907"
"8558","0.04566973075270653","0.04566973075270653","0.04566973075270653"
"8561","0.284438818693161","0.284438818693161","0.284438818693161"
"8564","0.05680915713310242","0.05680915713310242","0.05680915713310242"
"8569","0.09308197349309921","0.09308197349309921","0.09308197349309921"
"8571","0.16885320842266083","0.16885320842266083","0.16885320842266083"
"8580","0.12400130182504654","0.12400130182504654","0.12400130182504654"
"8584","0.08494120836257935","0.08494120836257935","0.08494120836257935"
"8596","0.1738833636045456","0.1738833636045456","0.1738833636045456"
"8605","0.19527800381183624","0.19527800381183624","0.19527800381183624"
"8614","0.055092331022024155","0.055092331022024155","0.055092331022024155"
"8630","0.1409142017364502","0.1409142017364502","0.1409142017364502"
"8649","0.14112630486488342","0.14112630486488342","0.14112630486488342"
"8660","0.18375062942504883","0.18375062942504883","0.18375062942504883"
"8689","0.11364109814167023","0.11364109814167023","0.11364109814167023"
"8696","0.03279848024249077","0.03279848024249077","0.03279848024249077"
"8698","0.05711829662322998","0.05711829662322998","0.05711829662322998"
"8700","0.06666823476552963","0.06666823476552963","0.06666823476552963"
"8701","0.12567713856697083","0.12567713856697083","0.12567713856697083"
"8705","0.1581278294324875","0.1581278294324875","0.1581278294324875"
"8709","0.19626985490322113","0.19626985490322113","0.19626985490322113"
"8715","0.1774405688047409","0.1774405688047409","0.1774405688047409"
"8732","0.11823397129774094","0.11823397129774094","0.11823397129774094"
"8735","0.07387541979551315","0.07387541979551315","0.07387541979551315"
"8736","0.04889759421348572","0.04889759421348572","0.04889759421348572"
"8737","0.03854942321777344","0.03854942321777344","0.03854942321777344"
"8751","0.2989713251590729","0.2989713251590729","0.2989713251590729"
"8756","0.07736855000257492","0.07736855000257492","0.07736855000257492"
"8761","0.0966871976852417","0.0966871976852417","0.0966871976852417"
"8763","0.08859308809041977","0.08859308809041977","0.08859308809041977"
"8766","0.08272303640842438","0.08272303640842438","0.08272303640842438"
"8770","0.07557939738035202","0.07557939738035202","0.07557939738035202"
"8805","0.05867418274283409","0.05867418274283409","0.05867418274283409"
"8810","0.04622916504740715","0.04622916504740715","0.04622916504740715"
"8814","0.047322776168584824","0.047322776168584824","0.047322776168584824"
"8822","0.0571904182434082","0.0571904182434082","0.0571904182434082"
"8823","0.09133515506982803","0.09133515506982803","0.09133515506982803"
"8835","0.1280272752046585","0.1280272752046585","0.1280272752046585"
"8837","0.0640178844332695","0.0640178844332695","0.0640178844332695"
"8844","0.06897839158773422","0.06897839158773422","0.06897839158773422"
"8845","0.15773943066596985","0.15773943066596985","0.15773943066596985"
"8847","0.0900636538863182","0.0900636538863182","0.0900636538863182"
"8871","0.13922177255153656","0.13922177255153656","0.13922177255153656"
"8882","0.09793441742658615","0.09793441742658615","0.09793441742658615"
"8889","0.07907652109861374","0.07907652109861374","0.07907652109861374"
"8892","0.2660275399684906","0.2660275399684906","0.2660275399684906"
"8912","0.17583434283733368","0.17583434283733368","0.17583434283733368"
"8916","0.03164806589484215","0.03164806589484215","0.03164806589484215"
"8924","0.105043925344944","0.105043925344944","0.105043925344944"
"8928","0.035800959914922714","0.035800959914922714","0.035800959914922714"
"8930","0.047010671347379684","0.047010671347379684","0.047010671347379684"
"8938","0.08761584013700485","0.08761584013700485","0.08761584013700485"
"8946","0.12494542449712753","0.12494542449712753","0.12494542449712753"
"8957","0.10612708330154419","0.10612708330154419","0.10612708330154419"
"8958","0.11134874075651169","0.11134874075651169","0.11134874075651169"
"8959","0.08639278262853622","0.08639278262853622","0.08639278262853622"
"8968","0.0652112364768982","0.0652112364768982","0.0652112364768982"
"8970","0.09045016765594482","0.09045016765594482","0.09045016765594482"
"8974","0.08000095933675766","0.08000095933675766","0.08000095933675766"
"8977","0.11299111694097519","0.11299111694097519","0.11299111694097519"
"8978","0.07974417507648468","0.07974417507648468","0.07974417507648468"
"8985","0.04564027488231659","0.04564027488231659","0.04564027488231659"
"9001","0.08765429258346558","0.08765429258346558","0.08765429258346558"
"9002","0.23597891628742218","0.23597891628742218","0.23597891628742218"
"9004","0.09078138321638107","0.09078138321638107","0.09078138321638107"
"9021","0.03737035393714905","0.03737035393714905","0.03737035393714905"
"9032","0.17941825091838837","0.17941825091838837","0.17941825091838837"
"9041","0.12306654453277588","0.12306654453277588","0.12306654453277588"
"9042","0.05046422407031059","0.05046422407031059","0.05046422407031059"
"9045","0.09581855684518814","0.09581855684518814","0.09581855684518814"
"9048","0.06807296723127365","0.06807296723127365","0.06807296723127365"
"9054","0.01263479609042406","0.01263479609042406","0.01263479609042406"
"9063","0.13845960795879364","0.13845960795879364","0.13845960795879364"
"9066","0.043220024555921555","0.043220024555921555","0.043220024555921555"
"9069","0.16483095288276672","0.16483095288276672","0.16483095288276672"
"9077","0.03325334191322327","0.03325334191322327","0.03325334191322327"
"9078","0.057134032249450684","0.057134032249450684","0.057134032249450684"
"9079","0.02305877022445202","0.02305877022445202","0.02305877022445202"
"9083","0.04070911929011345","0.04070911929011345","0.04070911929011345"
"9100","0.06088534742593765","0.06088534742593765","0.06088534742593765"
"9102","0.0694611594080925","0.0694611594080925","0.0694611594080925"
"9123","0.024538317695260048","0.024538317695260048","0.024538317695260048"
"9125","0.08517811447381973","0.08517811447381973","0.08517811447381973"
"9127","0.08047857135534286","0.08047857135534286","0.08047857135534286"
"9146","0.09869851917028427","0.09869851917028427","0.09869851917028427"
"9149","0.16705620288848877","0.16705620288848877","0.16705620288848877"
"9156","0.04392899572849274","0.04392899572849274","0.04392899572849274"
"9161","0.18638966977596283","0.18638966977596283","0.18638966977596283"
"9190","0.08161459118127823","0.08161459118127823","0.08161459118127823"
"9195","0.04268072918057442","0.04268072918057442","0.04268072918057442"
"9198","0.09945376217365265","0.09945376217365265","0.09945376217365265"
"9221","0.05781282112002373","0.05781282112002373","0.05781282112002373"
"9223","0.17358455061912537","0.17358455061912537","0.17358455061912537"
"9228","0.02176547423005104","0.02176547423005104","0.02176547423005104"
"9239","0.14184363186359406","0.14184363186359406","0.14184363186359406"
"9252","0.08282826095819473","0.08282826095819473","0.08282826095819473"
"9257","0.06810077279806137","0.06810077279806137","0.06810077279806137"
"9259","0.04938189312815666","0.04938189312815666","0.04938189312815666"
"9277","0.05921623855829239","0.05921623855829239","0.05921623855829239"
"9283","0.07656282186508179","0.07656282186508179","0.07656282186508179"
"9285","0.09120636433362961","0.09120636433362961","0.09120636433362961"
"9287","0.17018799483776093","0.17018799483776093","0.17018799483776093"
"9289","0.05779765173792839","0.05779765173792839","0.05779765173792839"
"9291","0.11319806426763535","0.11319806426763535","0.11319806426763535"
"9296","0.06311225146055222","0.06311225146055222","0.06311225146055222"
"9306","0.14300623536109924","0.14300623536109924","0.14300623536109924"
"9310","0.1736423820257187","0.1736423820257187","0.1736423820257187"
"9313","0.18416009843349457","0.18416009843349457","0.18416009843349457"
"9318","0.14026835560798645","0.14026835560798645","0.14026835560798645"
"9332","0.06520625203847885","0.06520625203847885","0.06520625203847885"
"9354","0.02135910652577877","0.02135910652577877","0.02135910652577877"
"9359","0.08440706878900528","0.08440706878900528","0.08440706878900528"
"9365","0.059875667095184326","0.059875667095184326","0.059875667095184326"
"9373","0.05586141347885132","0.05586141347885132","0.05586141347885132"
"9380","0.04253004118800163","0.04253004118800163","0.04253004118800163"
"9382","0.02433301880955696","0.02433301880955696","0.02433301880955696"
"9383","0.08587487787008286","0.08587487787008286","0.08587487787008286"
"9394","0.11891689151525497","0.11891689151525497","0.11891689151525497"
"9403","0.19041578471660614","0.19041578471660614","0.19041578471660614"
"9405","0.13913941383361816","0.13913941383361816","0.13913941383361816"
"9407","0.021048417314887047","0.021048417314887047","0.021048417314887047"
"9410","0.11430197209119797","0.11430197209119797","0.11430197209119797"
"9425","0.0350765660405159","0.0350765660405159","0.0350765660405159"
"9432","0.06414122879505157","0.06414122879505157","0.06414122879505157"
"9438","0.06427665799856186","0.06427665799856186","0.06427665799856186"
"9453","0.17890910804271698","0.17890910804271698","0.17890910804271698"
"9463","0.12527869641780853","0.12527869641780853","0.12527869641780853"
"9476","0.10670775175094604","0.10670775175094604","0.10670775175094604"
"9481","0.2188171148300171","0.2188171148300171","0.2188171148300171"
"9483","0.07768107950687408","0.07768107950687408","0.07768107950687408"
"9484","0.07234715670347214","0.07234715670347214","0.07234715670347214"
"9487","0.16062800586223602","0.16062800586223602","0.16062800586223602"
"9491","0.05837146192789078","0.05837146192789078","0.05837146192789078"
"9492","0.30083900690078735","0.30083900690078735","0.30083900690078735"
"9504","0.17341065406799316","0.17341065406799316","0.17341065406799316"
"9507","0.03721431642770767","0.03721431642770767","0.03721431642770767"
"9511","0.14482609927654266","0.14482609927654266","0.14482609927654266"
"9522","0.11929240077733994","0.11929240077733994","0.11929240077733994"
"9533","0.20548219978809357","0.20548219978809357","0.20548219978809357"
"9556","0.07954492419958115","0.07954492419958115","0.07954492419958115"
"9572","0.14015443623065948","0.14015443623065948","0.14015443623065948"
"9574","0.024764085188508034","0.024764085188508034","0.024764085188508034"
"9603","0.1119430810213089","0.1119430810213089","0.1119430810213089"
"9620","0.07123684883117676","0.07123684883117676","0.07123684883117676"
"9628","0.0727328211069107","0.0727328211069107","0.0727328211069107"
"9636","0.08870917558670044","0.08870917558670044","0.08870917558670044"
"9640","0.26303964853286743","0.26303964853286743","0.26303964853286743"
"9645","0.07266528904438019","0.07266528904438019","0.07266528904438019"
"9647","0.05164187029004097","0.05164187029004097","0.05164187029004097"
"9670","0.013247034512460232","0.013247034512460232","0.013247034512460232"
"9714","0.1050119400024414","0.1050119400024414","0.1050119400024414"
"9723","0.18224535882472992","0.18224535882472992","0.18224535882472992"
"9748","0.058176156133413315","0.058176156133413315","0.058176156133413315"
"9767","0.12317637354135513","0.12317637354135513","0.12317637354135513"
"9770","0.03226984292268753","0.03226984292268753","0.03226984292268753"
"9786","0.2787599265575409","0.2787599265575409","0.2787599265575409"
"9788","0.16158834099769592","0.16158834099769592","0.16158834099769592"
"9794","0.16942310333251953","0.16942310333251953","0.16942310333251953"
"9799","0.08769931644201279","0.08769931644201279","0.08769931644201279"
"9814","0.045125145465135574","0.045125145465135574","0.045125145465135574"
"9815","0.07565515488386154","0.07565515488386154","0.07565515488386154"
"9823","0.12599901854991913","0.12599901854991913","0.12599901854991913"
"9824","0.04999305680394173","0.04999305680394173","0.04999305680394173"
"9851","0.09635709971189499","0.09635709971189499","0.09635709971189499"
